time,temperature_2m_max,temperature_2m_mean,temperature_2m_min,dew_point_2m_max,dew_point_2m_mean,dew_point_2m_min,relative_humidity_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,surface_pressure_max,surface_pressure_mean,surface_pressure_min,wind_speed_10m_max,wind_speed_10m_mean,wind_speed_10m_min,precipitation_sum
2011-09-14,26.6,24.9,24.0,23.3,22.7,22.1,92,88,82,1014.0,1011.8,1010.1,21.8,15.4,11.6,7.6
2011-09-15,27.8,25.3,23.9,23.5,23.0,22.6,92,87,77,1014.8,1012.3,1011.0,18.3,15.3,11.9,3.6
2011-09-16,26.6,25.0,23.6,23.9,23.0,22.3,93,89,83,1013.1,1011.4,1009.0,17.8,14.8,11.3,9.0
2011-09-17,26.4,24.7,23.4,24.1,22.8,22.3,94,89,81,1013.4,1011.3,1009.3,15.3,12.0,8.1,9.1
2011-09-18,26.9,25.0,23.9,23.2,22.6,22.4,92,86,80,1014.2,1011.6,1010.4,16.0,11.7,9.7,5.7
2011-09-19,26.8,25.0,23.3,23.7,22.9,22.2,94,88,81,1014.6,1012.1,1010.0,14.3,10.3,6.5,12.5
2011-09-20,26.4,24.6,23.3,23.7,22.8,22.3,95,90,84,1013.8,1011.9,1009.9,11.9,9.2,3.0,15.1
2011-09-21,27.8,25.5,23.4,23.7,23.0,22.7,96,86,78,1014.5,1012.3,1010.1,14.5,8.8,3.4,0.6
2011-09-22,28.1,25.7,24.0,23.3,22.8,22.3,91,84,74,1015.2,1012.6,1010.7,14.3,10.2,8.2,0.7
2011-09-23,27.5,25.8,24.6,24.2,23.4,22.9,91,87,80,1013.9,1011.6,1009.5,13.9,10.7,5.8,4.6
2011-09-24,27.1,25.6,24.4,23.4,23.2,22.9,92,87,80,1013.5,1011.2,1008.6,14.9,10.1,1.4,4.1
2011-09-25,27.9,25.8,24.5,23.8,23.3,23.0,93,87,77,1014.1,1012.1,1010.6,14.9,10.9,6.7,5.4
2011-09-26,28.6,25.7,23.8,24.1,23.5,22.8,95,88,75,1014.4,1012.2,1009.3,17.6,9.7,4.0,5.7
2011-09-27,25.8,24.9,24.2,24.0,23.2,23.0,95,91,85,1014.0,1012.0,1010.0,14.0,9.8,6.7,12.2
2011-09-28,28.0,25.5,23.9,23.8,23.1,22.6,94,87,78,1013.7,1011.4,1009.2,14.4,8.4,3.8,3.7
2011-09-29,27.5,25.6,23.9,23.6,23.1,22.5,94,86,77,1013.6,1011.5,1009.1,16.6,11.2,5.4,2.4
2011-09-30,27.6,25.6,24.2,24.1,23.2,22.1,93,87,80,1013.4,1011.4,1009.2,14.5,11.8,7.7,15.2
2011-10-01,27.6,25.4,23.7,24.2,23.0,22.3,95,87,81,1014.2,1011.8,1009.8,11.0,6.3,2.6,5.7
2011-10-02,28.5,26.1,23.9,23.5,23.0,22.7,93,83,73,1013.9,1011.7,1009.2,12.1,7.4,4.5,0.1
2011-10-03,28.8,26.3,24.5,24.1,23.5,23.1,93,84,76,1013.6,1011.2,1009.1,10.9,7.3,3.3,1.9
2011-10-04,28.2,26.0,24.4,24.4,23.5,23.2,93,86,80,1013.0,1010.9,1009.1,12.4,9.0,5.8,4.3
2011-10-05,28.3,26.1,24.4,24.5,23.6,23.3,94,86,79,1012.6,1010.5,1008.4,16.6,10.8,7.3,0.8
2011-10-06,28.3,25.8,23.9,24.5,23.5,22.9,94,87,80,1013.2,1010.9,1008.3,18.7,10.0,4.6,6.5
2011-10-07,27.7,25.6,24.1,24.4,23.5,22.6,94,88,80,1013.5,1011.0,1009.0,13.7,8.7,1.5,6.4
2011-10-08,27.7,25.5,24.1,24.3,23.4,22.8,94,88,80,1012.2,1009.8,1007.2,14.8,7.3,1.0,4.5
2011-10-09,27.4,25.9,24.4,24.4,23.5,23.2,94,86,79,1011.6,1009.5,1007.4,15.0,7.8,0.8,4.7
2011-10-10,27.6,25.5,24.1,24.2,23.7,23.3,95,90,79,1011.5,1010.0,1008.1,15.5,8.6,3.2,8.2
2011-10-11,28.1,25.7,23.9,23.9,23.3,22.8,95,87,77,1011.6,1009.9,1007.2,12.8,8.7,4.1,4.7
2011-10-12,27.6,25.6,24.0,23.8,23.4,23.1,95,88,80,1010.9,1008.7,1006.3,12.5,8.1,4.7,7.7
2011-10-13,27.0,25.2,23.8,24.1,23.4,22.7,95,90,81,1010.7,1008.6,1007.0,12.9,5.7,1.5,11.6
2011-10-14,29.0,25.9,24.0,23.9,23.3,22.9,95,86,74,1010.7,1008.5,1006.9,13.9,8.0,4.0,2.5
2011-10-15,28.2,25.8,24.5,24.4,23.5,23.2,93,87,77,1011.4,1009.4,1008.1,9.4,6.7,3.4,4.0
2011-10-16,28.6,26.0,24.0,23.8,23.4,23.1,96,87,73,1011.4,1009.4,1007.1,9.2,5.6,2.5,0.1
2011-10-17,28.8,26.6,24.8,24.5,23.9,23.5,92,86,75,1009.8,1008.1,1006.2,12.1,8.4,5.5,0.9
2011-10-18,28.9,26.3,24.4,24.8,24.1,23.5,95,88,79,1009.9,1008.2,1007.1,10.6,7.5,3.0,4.0
2011-10-19,29.0,26.4,24.5,24.5,23.9,23.6,96,87,75,1010.7,1008.9,1007.1,11.5,6.6,1.8,3.9
2011-10-20,28.1,26.4,24.6,24.4,23.8,23.5,94,86,80,1009.8,1008.1,1006.3,12.3,9.6,2.6,4.3
2011-10-21,28.6,26.3,24.6,24.1,23.7,23.4,93,86,76,1009.5,1007.6,1005.0,10.7,7.4,3.1,7.8
2011-10-22,27.7,25.4,23.9,23.8,23.3,22.7,96,88,78,1011.5,1008.8,1007.1,12.9,8.1,2.6,26.1
2011-10-23,28.1,25.8,24.0,23.5,22.8,22.2,95,84,72,1011.7,1009.8,1007.5,14.1,9.1,5.8,1.3
2011-10-24,28.8,26.1,24.3,23.8,23.4,22.6,92,85,74,1011.6,1009.5,1007.1,14.6,9.7,1.8,5.7
2011-10-25,26.1,25.0,23.8,23.9,23.4,22.9,96,91,87,1012.2,1010.3,1008.5,13.0,7.9,2.3,9.2
2011-10-26,28.2,25.3,23.2,23.9,23.2,22.7,97,88,77,1012.4,1010.2,1008.2,13.6,7.1,1.8,5.5
2011-10-27,28.3,26.1,24.6,23.9,23.3,23.1,92,85,75,1012.1,1010.2,1008.2,14.4,10.2,6.4,1.5
2011-10-28,28.4,26.2,23.9,24.4,23.5,22.8,95,85,78,1012.1,1009.8,1008.1,12.8,8.4,3.6,1.5
2011-10-29,29.2,26.5,24.5,24.4,23.5,22.9,91,84,74,1011.5,1009.3,1007.5,11.6,6.6,0.8,1.1
2011-10-30,29.0,26.6,25.3,24.6,23.7,23.2,90,84,77,1010.8,1008.7,1006.6,12.9,9.6,7.1,2.7
2011-10-31,29.1,26.8,25.3,24.1,23.6,23.2,91,83,74,1010.9,1009.1,1007.6,11.8,9.2,5.5,1.6
2011-11-01,28.0,26.4,25.1,25.1,23.9,23.4,91,86,81,1011.5,1009.8,1008.3,15.5,10.5,7.9,0.6
2011-11-02,28.9,26.5,24.3,25.1,24.1,23.6,96,87,80,1012.8,1010.6,1008.7,10.7,7.9,2.1,2.7
2011-11-03,28.9,26.8,25.4,24.6,24.1,23.9,92,86,78,1012.2,1010.3,1008.3,15.0,11.5,6.1,1.8
2011-11-04,28.4,26.5,25.3,24.9,24.2,23.8,93,87,81,1012.0,1009.9,1008.0,17.9,13.4,9.4,1.1
2011-11-05,28.2,26.2,24.8,24.6,24.0,23.5,94,88,78,1012.9,1010.8,1009.0,13.4,9.6,4.3,1.4
2011-11-06,28.8,26.6,24.3,24.3,23.9,23.5,96,85,76,1012.4,1010.6,1008.0,11.8,8.8,5.6,0.3
2011-11-07,29.5,27.1,25.4,25.0,24.3,23.9,92,85,77,1012.2,1010.3,1008.0,11.9,8.4,3.5,0.4
2011-11-08,29.5,27.0,25.2,24.8,24.2,24.0,94,85,75,1012.5,1010.3,1008.2,16.1,10.1,6.3,0.9
2011-11-09,29.2,27.1,25.5,24.8,24.2,23.8,92,84,76,1011.3,1009.2,1007.0,14.5,9.7,4.9,0.9
2011-11-10,29.3,27.2,25.5,24.9,24.3,23.8,91,84,77,1009.3,1007.6,1005.5,15.3,10.5,7.6,1.1
2011-11-11,29.7,27.2,25.1,24.4,24.1,23.6,94,84,71,1009.5,1007.8,1005.9,13.8,10.4,7.1,2.7
2011-11-12,29.5,27.2,25.0,24.9,24.4,24.1,96,85,75,1010.5,1009.0,1007.3,15.3,12.4,9.7,2.5
2011-11-13,29.5,27.2,25.5,24.6,24.2,23.7,92,84,75,1012.1,1009.8,1007.8,14.3,10.3,5.6,0.7
2011-11-14,30.0,27.4,25.3,24.8,24.2,23.6,94,83,69,1011.3,1008.9,1006.9,15.5,11.4,7.8,2.1
2011-11-15,30.0,27.5,25.6,24.7,24.2,23.3,94,83,67,1010.2,1007.9,1005.5,14.3,10.7,5.2,0.9
2011-11-16,29.3,27.2,25.6,25.2,24.7,24.2,92,86,76,1010.1,1008.2,1006.7,11.6,6.9,4.3,1.1
2011-11-17,29.4,27.1,25.6,25.3,24.6,24.1,94,86,78,1010.0,1008.5,1007.1,10.8,7.1,2.9,3.3
2011-11-18,29.9,27.3,24.9,25.4,24.5,24.0,95,85,76,1010.5,1008.8,1006.8,12.2,7.8,3.0,1.2
2011-11-19,29.5,27.3,25.6,24.7,24.4,23.9,92,84,74,1011.1,1009.3,1007.0,13.5,8.9,3.1,1.9
2011-11-20,30.0,27.5,25.4,24.8,24.4,24.0,95,84,72,1010.8,1008.8,1006.7,12.1,8.0,2.6,1.9
2011-11-21,30.0,27.5,25.4,24.5,24.2,23.4,94,82,71,1011.1,1009.1,1007.5,15.1,10.5,6.6,2.0
2011-11-22,30.6,27.9,25.8,24.9,24.1,22.8,91,81,63,1011.6,1009.8,1007.5,16.7,11.5,7.6,0.0
2011-11-23,29.2,27.3,25.7,24.8,24.3,23.8,93,84,73,1011.9,1010.0,1007.9,15.8,12.6,8.9,1.9
2011-11-24,28.8,27.1,25.5,24.7,24.2,23.8,92,85,77,1012.5,1010.2,1008.1,13.4,8.6,0.4,1.1
2011-11-25,28.9,27.1,24.6,24.5,24.1,23.6,94,84,75,1011.8,1009.6,1007.8,11.6,8.2,4.7,1.2
2011-11-26,29.6,27.1,24.8,24.4,24.1,23.6,94,84,73,1010.3,1008.7,1006.8,12.4,7.4,3.0,0.2
2011-11-27,30.7,27.6,25.4,24.4,24.0,23.1,93,82,66,1010.3,1008.7,1006.5,13.6,9.8,5.8,0.9
2011-11-28,29.9,27.4,25.4,24.4,23.9,23.2,93,82,67,1011.3,1009.1,1007.3,14.0,10.8,5.5,0.1
2011-11-29,30.3,27.6,25.6,24.5,24.1,23.3,93,82,67,1011.4,1009.4,1007.5,13.7,9.6,1.3,1.0
2011-11-30,31.2,27.7,24.9,24.6,23.8,22.2,96,80,59,1011.4,1009.1,1007.0,12.4,7.0,1.0,0.0
2011-12-01,31.2,27.4,24.8,24.4,23.3,20.7,97,80,54,1010.7,1008.5,1006.4,12.1,7.8,1.3,0.0
2011-12-02,31.6,27.5,24.1,23.7,22.3,19.8,95,75,49,1011.5,1009.0,1006.8,13.1,8.4,1.8,0.0
2011-12-03,32.0,27.8,24.3,23.7,22.4,20.1,92,74,50,1010.9,1008.7,1006.2,15.3,10.3,3.5,0.0
2011-12-04,31.7,27.7,24.8,23.8,22.9,20.6,93,76,52,1009.9,1008.2,1006.2,13.6,9.5,2.5,0.0
2011-12-05,30.7,27.6,24.6,23.6,22.8,21.4,93,76,58,1010.2,1008.3,1006.4,12.6,9.0,5.1,0.0
2011-12-06,31.8,28.0,25.6,24.2,23.2,20.9,91,76,53,1010.9,1008.8,1006.5,13.1,8.3,2.1,0.0
2011-12-07,31.8,27.9,24.5,24.2,23.3,21.2,95,77,54,1011.0,1009.1,1007.6,14.0,8.6,3.6,0.0
2011-12-08,31.6,27.8,24.8,24.2,23.4,21.7,95,78,56,1010.7,1008.3,1005.9,14.7,10.1,4.4,0.3
2011-12-09,31.7,27.6,25.2,24.3,23.1,20.2,94,78,51,1010.0,1007.8,1005.5,12.2,9.7,2.2,0.0
2011-12-10,30.6,27.3,24.4,23.8,23.0,20.9,94,78,56,1010.4,1008.2,1006.2,11.8,7.9,0.4,0.0
2011-12-11,32.0,27.3,23.8,23.7,20.2,15.1,98,69,36,1011.0,1008.8,1006.8,12.9,9.2,5.2,0.0
2011-12-12,31.7,26.6,21.5,22.0,18.5,12.4,94,65,32,1011.8,1009.6,1007.6,14.0,7.5,2.9,0.0
2011-12-13,31.6,26.7,21.8,22.4,19.2,13.8,96,67,35,1011.9,1009.5,1007.2,13.7,7.5,2.1,0.0
2011-12-14,31.2,26.4,21.9,22.3,20.8,17.9,94,74,45,1012.3,1009.9,1007.8,12.2,7.9,3.6,0.0
2011-12-15,31.2,26.5,22.2,23.1,21.7,19.5,96,77,50,1012.1,1009.7,1007.6,12.3,7.6,3.3,0.0
2011-12-16,31.9,26.9,22.8,23.4,20.7,16.0,97,72,40,1012.0,1009.7,1007.5,13.7,8.6,2.6,0.0
2011-12-17,31.3,26.9,23.2,23.1,22.2,20.5,96,77,53,1011.9,1009.8,1007.7,13.7,8.1,1.5,0.0
2011-12-18,31.9,27.5,23.7,23.6,22.3,19.9,94,75,49,1011.0,1009.0,1006.9,15.9,9.5,5.2,0.0
2011-12-19,31.1,27.8,25.5,24.0,23.1,21.7,90,77,58,1011.8,1009.4,1007.7,14.6,10.5,7.6,0.2
2011-12-20,30.9,27.7,25.4,24.6,23.8,22.4,93,80,60,1012.1,1009.7,1007.6,16.4,11.6,4.2,0.3
2011-12-21,30.1,27.2,25.6,24.6,24.0,23.0,93,83,66,1011.9,1010.0,1007.9,14.7,11.1,5.8,1.2
2011-12-22,30.4,27.5,25.3,24.4,23.9,22.9,94,81,65,1012.5,1010.2,1007.9,13.7,9.0,5.0,1.0
2011-12-23,29.8,27.4,25.6,24.6,24.0,22.9,93,82,67,1011.9,1009.8,1007.6,12.6,8.6,4.7,1.2
2011-12-24,30.1,27.3,25.0,25.0,24.5,24.1,96,85,71,1011.3,1009.1,1006.8,13.1,8.5,5.0,0.4
2011-12-25,29.8,27.2,25.7,24.9,24.4,23.6,94,85,71,1011.4,1009.5,1007.7,14.5,9.9,5.7,2.3
2011-12-26,31.1,27.8,25.4,24.6,24.0,22.8,94,80,61,1011.5,1009.8,1007.5,14.1,8.6,2.3,0.2
2011-12-27,32.1,28.4,26.1,24.5,23.9,22.3,91,78,57,1012.5,1010.5,1008.5,15.9,10.6,4.8,0.0
2011-12-28,30.6,27.9,26.1,24.9,24.3,23.2,92,81,65,1012.1,1010.2,1008.3,16.9,12.6,7.2,1.6
2011-12-29,27.0,26.1,24.8,24.7,23.8,22.8,93,87,79,1013.9,1010.9,1009.2,17.3,12.0,3.3,6.5
2011-12-30,29.3,27.0,24.8,24.2,23.9,23.3,95,83,73,1013.3,1011.0,1008.2,15.6,10.8,6.9,1.4
2011-12-31,31.0,27.4,24.9,24.2,23.3,21.6,94,80,57,1013.0,1010.5,1008.1,18.4,12.1,5.4,0.7
2012-01-01,30.7,27.6,25.7,24.1,23.5,22.5,90,79,62,1012.7,1010.6,1008.7,13.3,9.4,4.7,0.7
2012-01-02,29.8,27.3,25.6,24.5,24.1,23.6,92,83,70,1013.7,1011.0,1008.5,14.0,9.4,3.0,0.8
2012-01-03,30.2,27.2,25.3,24.5,23.7,22.0,95,82,62,1013.3,1010.4,1008.0,12.6,9.4,0.7,0.4
2012-01-04,32.0,27.3,24.4,24.4,22.2,17.4,96,76,42,1012.9,1010.0,1007.2,14.3,8.3,1.3,0.3
2012-01-05,31.1,26.7,23.6,23.8,22.5,19.9,96,79,51,1013.2,1010.7,1008.6,14.4,8.7,1.8,0.0
2012-01-06,31.4,26.9,23.4,23.4,22.0,19.6,96,77,50,1013.3,1010.4,1007.9,15.5,8.5,1.8,0.0
2012-01-07,32.4,27.4,24.1,23.6,21.9,18.4,92,74,43,1012.6,1009.9,1008.0,16.3,9.7,2.0,0.0
2012-01-08,31.1,27.2,24.3,23.7,22.7,21.0,95,78,55,1012.2,1009.9,1008.0,13.4,9.3,4.0,0.0
2012-01-09,31.1,27.4,24.4,23.8,22.8,20.9,95,77,55,1012.1,1009.8,1007.6,13.7,8.0,0.7,0.0
2012-01-10,32.0,27.7,24.1,23.9,22.9,20.6,95,77,52,1012.2,1009.9,1007.9,15.6,9.0,2.1,0.0
2012-01-11,32.3,27.9,25.0,24.1,22.9,20.2,93,76,49,1011.9,1009.7,1007.5,15.4,10.0,1.9,0.0
2012-01-12,32.0,27.3,24.0,23.9,21.4,16.4,98,74,40,1012.3,1010.4,1008.9,13.7,8.5,1.8,0.0
2012-01-13,32.4,27.4,23.7,23.6,19.3,11.9,96,66,30,1013.8,1011.3,1009.3,11.5,7.8,1.8,0.0
2012-01-14,31.8,26.8,22.5,22.8,16.3,8.2,92,59,24,1013.1,1010.7,1008.1,13.0,9.4,5.4,0.0
2012-01-15,32.2,26.4,20.6,21.0,15.6,7.3,90,58,22,1011.9,1009.6,1007.2,13.9,7.4,1.3,0.0
2012-01-16,32.2,26.6,22.2,21.1,16.4,9.4,88,58,26,1011.6,1009.0,1006.8,13.0,8.1,3.0,0.0
2012-01-17,31.6,26.6,22.8,22.2,20.3,17.6,90,71,44,1010.4,1008.1,1005.9,16.5,9.4,2.1,0.0
2012-01-18,31.1,27.0,24.1,23.6,22.1,19.9,93,76,52,1011.1,1008.8,1007.1,16.6,13.5,9.8,0.0
2012-01-19,30.8,27.2,25.2,24.5,23.6,22.7,92,82,62,1011.3,1009.2,1007.1,16.5,12.6,9.4,0.1
2012-01-20,28.5,26.6,25.3,24.4,23.8,22.8,93,85,74,1011.0,1009.3,1006.9,15.7,11.3,8.5,0.6
2012-01-21,30.7,27.2,25.3,23.9,23.3,22.5,92,80,63,1011.1,1009.5,1007.4,14.6,12.4,10.3,0.5
2012-01-22,29.8,27.1,25.0,24.0,22.9,21.7,89,79,63,1011.4,1009.4,1007.1,17.6,12.8,9.5,0.3
2012-01-23,30.1,27.3,25.3,24.3,23.6,22.7,93,81,67,1011.3,1009.5,1007.2,13.7,9.9,5.4,0.2
2012-01-24,32.4,27.9,25.0,24.3,23.3,21.4,94,78,52,1011.0,1008.7,1005.8,18.1,11.1,5.3,0.0
2012-01-25,31.5,28.1,26.0,24.4,23.4,21.7,90,77,57,1009.8,1008.0,1005.8,21.3,15.9,12.2,0.1
2012-01-26,30.9,27.9,26.0,24.1,23.4,22.5,88,77,62,1010.1,1008.3,1006.4,17.3,13.8,8.9,0.3
2012-01-27,30.8,27.6,25.9,24.1,23.6,22.9,89,80,63,1011.0,1008.9,1007.2,19.4,13.7,8.7,1.5
2012-01-28,30.0,27.3,26.0,24.1,23.8,23.4,89,82,70,1010.6,1008.4,1006.1,15.8,13.0,8.9,1.2
2012-01-29,30.5,27.3,25.9,24.0,23.6,22.7,89,81,66,1009.4,1007.8,1006.1,20.5,14.8,10.6,1.4
2012-01-30,30.0,26.9,25.9,24.0,23.8,23.4,88,83,70,1009.6,1008.1,1006.5,21.1,15.7,11.6,5.8
2012-01-31,30.5,27.6,26.0,24.5,24.0,23.5,89,81,69,1010.4,1008.6,1006.9,18.0,12.9,8.4,0.3
2012-02-01,30.4,27.5,25.6,24.2,23.8,23.2,91,81,68,1011.2,1009.0,1007.1,16.8,13.8,10.9,1.0
2012-02-02,29.1,27.2,25.8,24.1,23.9,23.3,90,82,72,1011.6,1009.2,1007.5,15.8,12.0,6.9,1.9
2012-02-03,29.7,27.2,25.4,23.9,23.5,22.9,90,81,69,1011.9,1009.8,1007.6,15.7,11.3,5.7,0.7
2012-02-04,30.4,27.6,25.8,24.4,23.8,23.1,90,80,67,1010.9,1008.8,1006.5,16.9,10.6,3.7,0.7
2012-02-05,30.7,27.6,25.8,24.9,24.1,23.6,90,82,68,1010.5,1008.0,1005.4,20.1,14.0,9.5,0.9
2012-02-06,29.9,27.4,25.9,24.9,24.2,23.7,91,83,70,1009.8,1007.5,1005.0,18.9,15.7,13.4,4.1
2012-02-07,29.0,26.9,24.6,24.6,23.6,23.2,92,83,71,1008.6,1007.0,1005.3,17.4,13.4,8.4,5.2
2012-02-08,30.1,27.4,25.4,23.5,22.4,21.1,88,75,59,1009.9,1007.6,1005.6,17.7,13.4,8.6,0.4
2012-02-09,30.0,27.2,25.3,23.4,22.3,21.0,87,76,59,1009.8,1008.3,1006.3,17.4,11.1,7.0,0.0
2012-02-10,30.5,27.3,25.3,23.3,22.3,20.9,89,75,57,1010.3,1008.0,1005.5,16.8,13.1,8.8,0.0
2012-02-11,31.2,27.8,25.9,23.5,22.6,21.2,85,74,55,1010.7,1008.3,1006.3,17.2,15.2,12.0,0.0
2012-02-12,31.2,27.7,25.7,23.8,22.9,21.7,88,76,57,1009.9,1008.0,1005.7,20.0,15.3,12.0,0.0
2012-02-13,29.3,26.9,25.6,24.0,23.5,23.1,87,82,70,1009.9,1008.1,1006.2,21.7,18.1,15.8,11.4
2012-02-14,28.9,27.2,25.9,24.0,23.7,23.3,89,81,72,1010.6,1008.7,1006.6,20.9,16.7,13.2,0.7
2012-02-15,28.7,27.0,26.0,24.0,23.7,23.2,88,82,72,1010.7,1008.9,1007.2,19.1,16.0,10.9,4.7
2012-02-16,29.6,27.3,25.8,24.0,23.7,23.4,88,81,70,1009.8,1008.2,1006.4,18.9,16.6,13.0,1.0
2012-02-17,29.7,27.3,25.8,24.5,24.0,23.5,89,82,71,1010.5,1008.1,1005.9,17.2,14.8,10.6,0.5
2012-02-18,29.4,27.0,25.8,24.5,23.9,23.5,91,83,72,1010.4,1008.5,1006.4,17.4,14.7,10.5,3.5
2012-02-19,30.1,27.3,25.5,23.7,23.4,23.0,89,80,68,1010.4,1008.5,1006.7,14.2,11.9,10.1,1.2
2012-02-20,29.7,26.8,25.7,23.9,23.5,23.1,88,83,70,1010.4,1008.7,1006.4,22.6,13.8,7.6,5.0
2012-02-21,28.3,26.0,24.1,24.0,23.2,22.5,95,84,71,1011.2,1009.0,1005.9,18.4,10.5,4.7,5.0
2012-02-22,29.7,26.5,25.4,24.6,23.9,23.5,91,86,74,1009.6,1008.1,1006.6,15.1,12.0,5.5,11.4
2012-02-23,28.8,26.7,25.3,23.8,23.5,23.0,91,83,74,1009.6,1007.5,1006.0,15.1,12.4,8.4,4.5
2012-02-24,29.8,27.3,25.3,24.3,23.5,23.1,88,80,72,1010.0,1008.0,1005.9,17.5,13.4,9.1,0.4
2012-02-25,29.7,27.5,25.9,24.0,23.9,23.5,89,81,71,1009.6,1007.7,1005.8,19.1,14.5,10.9,1.5
2012-02-26,28.4,26.9,25.8,24.4,23.9,23.3,90,84,76,1009.3,1007.3,1005.8,16.7,13.5,10.0,2.7
2012-02-27,29.9,27.3,25.8,24.6,24.1,23.5,90,83,73,1009.4,1007.7,1005.7,16.8,13.1,9.9,3.4
2012-02-28,30.2,27.2,25.6,24.5,24.3,23.8,90,84,72,1010.3,1008.4,1006.4,20.0,13.8,9.7,5.4
2012-02-29,29.4,26.9,26.0,24.5,24.1,23.5,90,85,75,1010.1,1008.5,1006.8,17.6,14.6,11.2,5.8
2012-03-01,29.7,27.1,25.7,24.3,24.0,23.6,90,84,72,1011.4,1008.9,1007.2,17.7,15.0,1.9,3.0
2012-03-02,29.5,27.2,25.8,24.3,23.9,23.3,91,83,69,1011.4,1009.3,1007.4,15.4,11.0,3.2,0.0
2012-03-03,30.0,27.6,25.8,24.2,23.9,23.4,89,81,68,1010.7,1008.7,1006.2,18.4,13.5,6.8,0.5
2012-03-04,30.1,27.4,26.4,24.4,24.1,23.7,88,82,72,1010.1,1008.4,1006.9,16.1,13.3,9.6,7.5
2012-03-05,28.6,26.9,25.7,24.7,24.1,23.5,91,85,78,1010.8,1008.8,1006.6,15.8,12.9,10.0,3.4
2012-03-06,29.9,27.2,25.4,24.7,24.1,23.8,91,84,73,1010.5,1008.8,1007.1,15.7,12.7,10.6,3.1
2012-03-07,30.1,27.6,25.8,24.5,24.1,23.5,91,82,68,1010.5,1008.3,1006.4,18.1,15.0,10.2,0.8
2012-03-08,30.3,27.6,26.4,24.9,24.3,23.8,89,83,71,1010.1,1008.4,1006.8,18.1,15.6,12.8,4.1
2012-03-09,29.1,27.2,26.3,24.9,24.4,23.8,89,85,75,1011.3,1009.1,1007.6,16.3,14.2,9.9,6.1
2012-03-10,29.6,27.3,25.3,24.7,24.4,24.1,93,84,75,1011.9,1009.8,1008.1,13.9,11.6,9.1,5.9
2012-03-11,30.9,27.7,25.4,25.0,24.1,22.4,93,81,61,1011.3,1009.2,1006.7,15.0,10.9,4.4,0.3
2012-03-12,30.9,28.0,25.6,25.0,24.2,22.9,95,81,62,1010.9,1008.5,1006.1,15.8,12.2,7.3,0.4
2012-03-13,31.6,28.1,25.3,24.4,23.7,22.4,92,78,59,1011.7,1009.3,1007.7,18.1,12.8,8.3,0.0
2012-03-14,31.7,28.3,25.5,24.8,23.9,22.8,94,78,59,1011.0,1009.1,1006.9,18.5,11.6,5.1,0.0
2012-03-15,31.5,28.8,26.6,24.4,23.9,23.1,88,76,62,1010.9,1009.0,1007.4,16.5,12.7,7.9,0.0
2012-03-16,32.1,28.8,27.0,25.6,24.8,24.1,88,79,63,1011.4,1008.8,1006.8,18.7,14.4,9.9,1.2
2012-03-17,30.3,28.2,27.0,25.6,25.2,24.6,91,84,73,1010.5,1008.1,1006.1,19.6,13.2,6.5,1.1
2012-03-18,29.9,27.9,26.7,25.1,24.8,24.5,90,84,74,1009.9,1008.0,1006.6,16.4,13.3,10.3,1.5
2012-03-19,31.0,28.5,26.6,25.2,24.8,24.4,90,81,70,1010.2,1007.9,1005.8,16.7,11.5,6.5,1.1
2012-03-20,31.6,28.7,26.7,25.9,25.0,24.1,90,81,68,1009.9,1007.3,1004.8,17.8,12.4,6.6,0.7
2012-03-21,30.6,28.6,27.1,25.9,25.3,24.5,92,83,71,1009.2,1006.7,1004.8,17.1,14.1,10.4,1.2
2012-03-22,31.6,28.6,26.8,25.6,24.8,23.8,91,81,63,1008.2,1006.3,1004.5,20.0,14.6,10.0,1.6
2012-03-23,31.1,28.3,26.9,25.7,25.1,24.2,92,83,67,1008.8,1006.6,1004.8,20.4,15.9,11.3,1.7
2012-03-24,29.8,27.9,26.7,25.5,24.9,24.4,91,84,74,1009.8,1007.4,1005.3,17.7,14.1,9.7,3.0
2012-03-25,30.1,27.8,26.4,25.3,24.8,24.2,91,84,72,1010.2,1008.1,1006.4,13.3,10.3,6.2,1.7
2012-03-26,30.8,28.0,26.2,24.9,24.4,23.8,90,81,67,1009.9,1007.7,1006.2,17.5,13.3,9.2,1.8
2012-03-27,31.5,28.5,26.5,25.4,24.8,24.2,91,81,67,1009.6,1007.3,1005.6,18.6,14.4,12.1,0.8
2012-03-28,31.6,28.7,27.1,25.6,25.2,24.7,90,82,68,1010.1,1007.9,1006.3,21.1,17.1,13.8,1.2
2012-03-29,30.6,28.2,27.2,25.4,25.1,24.2,89,83,71,1011.5,1009.1,1007.3,20.6,16.4,14.1,3.1
2012-03-30,30.5,27.9,26.5,25.5,24.8,24.0,90,83,71,1011.8,1010.3,1008.5,18.6,15.3,11.4,9.2
2012-03-31,30.5,28.3,26.6,24.9,24.7,24.5,89,81,71,1011.5,1009.6,1007.4,18.3,14.6,10.2,1.1
2012-04-01,30.5,28.3,26.8,25.0,24.7,24.1,89,81,70,1011.8,1009.2,1006.8,18.9,15.8,7.9,1.8
2012-04-02,31.5,28.1,26.5,25.1,24.7,23.9,90,82,67,1010.8,1008.7,1006.6,17.8,12.6,6.0,3.4
2012-04-03,30.2,27.5,26.3,25.1,24.6,23.9,90,84,74,1011.9,1008.3,1005.0,20.2,15.1,7.0,12.0
